,0,1,2,3,4
826,827,61676,86211,43746,23138
827,826,89299,61676,86211,43746
828,65834,42217,39805,75242,89573
829,12232,76636,28899,1563,66686
830,381,85504,14508,63479,16298
831,76749,10288,54178,79257,26150
832,23993,58275,85918,70839,47095
833,23662,68361,47220,37050,15095
834,80320,95401,29201,75282,40164
835,54952,13172,32092,99904,41383
836,98920,76133,45375,20422,43217
837,91917,52475,94860,69469,35603
838,98427,90727,92221,35631,64471
839,39585,49200,66435,26039,28002
840,8729,78958,38728,33421,50370
841,22467,64455,2646,61494,18911
842,79427,51287,75393,57180,76562
843,19440,56184,66286,86659,42130
844,90750,54801,2838,86448,40586
845,25631,17603,39713,94199,84701
846,79537,91668,52021,7404,74128
847,89989,67416,98728,89875,16229
848,43843,93690,32642,59199,94412
849,4784,58931,14003,83942,41668
850,56425,91916,76722,59905,11261
851,65513,38583,70290,622,9136
852,20936,3578,26389,49815,82385
853,58975,36542,51338,6554,47459
854,62167,534,66147,77959,94265
855,72718,35899,79008,31301,35837
856,34858,75855,95302,17364,28731
857,38483,98568,49653,26051,49744
858,98346,64611,63582,17239,65439
859,32326,48100,18911,90936,21345
860,27159,37136,22339,28961,46989
861,30420,57906,46448,83910,140
862,27097,65084,13418,49466,40990
863,37881,81217,61028,68287,77090
864,10771,33162,86463,90294,15040
865,86532,37484,41960,56641,33863
866,31988,31382,85126,73351,23780
867,87838,50448,75665,28374,77098
868,8742,19762,28997,77831,77027
869,302,36752,58062,64635,21491
870,69939,48817,77100,20509,45607
871,45353,9662,18605,97416,80468
21829,872,15534,25483,27927,60771
873,80214,35423,27573,66541,39520
874,80423,31617,34796,86403,33100
875,47957,52813,63678,40455,84019
876,48334,74542,29174,33058,34182
877,42038,5042,97740,84396,51273
878,98546,69028,76905,97789,29489
879,93315,27659,88712,32480,54815
880,11568,57559,24103,89631,7449
881,75853,4963,66834,75586,17478
882,64871,60736,80612,19490,32838
883,7761,58065,35484,4697,30212
884,13959,99407,62856,83607,45598
885,43739,50151,40643,76024,73989
886,73487,8397,43230,35426,60559
887,3591,77519,2762,71490,75271
888,22751,68256,52215,49790,43002
889,51675,42459,93657,21332,39566
890,86087,23556,38255,47139,41426
891,44865,60571,24595,77629,28176
892,53368,5825,32991,22772,32989
893,30510,2745,25319,82330,36932
894,90693,25665,36817,4688,82299
895,20481,41070,49899,46046,76103
896,77249,16541,21908,64064,46339
897,65963,42277,49304,36219,72054
898,29536,50809,73625,1945,30136
899,43038,91833,78981,54537,99909
900,60179,42244,54410,87838,2359
901,12493,91118,10908,5959,48309
902,37250,2652,85078,9286,326
903,48491,38188,37886,12500,37899
904,53159,50586,16855,50587,73054
905,5192,76260,64423,30567,73298
906,47285,18589,91359,23448,78239
907,60080,67600,38663,18797,41422
908,4482,80016,21517,49040,22445
909,35813,68667,54990,90527,56162
910,83045,95532,38008,74843,51595
911,55584,41501,6977,89344,78601
912,43222,69431,58073,53542,41515
913,32371,83086,76890,75501,80142
914,57468,280,62150,31058,95075
915,36246,6218,63879,6848,27157
916,43468,73132,96554,24443,51954
917,30120,62279,61869,50593,71017
918,42301,16939,20530,15690,76581
919,16229,87193,90541,75786,86621
920,71971,69749,78805,17727,75833
921,38288,9411,74205,44822,65247
922,89372,72920,76858,82064,96075
923,45577,62985,77057,45578,66002
924,14287,9733,79863,29893,25178
925,51499,53093,99756,90017,90404
926,95029,52482,71306,42098,29798
927,62830,12437,26343,19505,62989
928,82366,38586,3630,71223,5194
929,7884,87477,75052,49865,72809
930,16596,25515,14261,40832,72981
931,69657,27041,68366,54671,10956
932,93301,4460,11720,28382,8526
933,32,22998,62254,77590,64949
934,63208,89525,46594,75245,33768
935,42295,78915,70471,3690,87599
936,3578,39373,44995,2637,19874
937,64950,14588,41179,40044,84207
938,96000,97950,30516,34501,76697
939,6024,54984,31025,68280,59202
940,84413,42219,89348,85536,32561
941,99439,1368,54875,33903,35066
942,30409,49788,47297,8840,62767
943,90998,65493,63416,42636,78282
944,80904,27928,53855,9076,99068
945,30743,4686,2216,760,9089
946,33491,72112,4475,12433,42247
947,7494,41726,39791,75126,79650
948,70064,89867,21007,64636,26033
949,39515,90444,29790,47957,85319
950,73471,85033,1585,83483,25761
951,24969,80586,71410,75419,74451
952,85289,43705,20983,67606,52257
953,56765,98558,23693,89182,39193
954,76919,18064,36311,66459,29958
955,55996,41885,10924,98888,2496
956,67676,98649,9877,64440,4273
957,50403,18911,4623,60392,62945
958,49639,16592,63923,21878,35240
959,32364,53811,73378,73757,31289
960,62986,34313,47790,57061,22462
961,49790,18631,55040,88668,51838
962,9413,24709,42286,14602,95866
963,6099,38430,15589,49416,82941
964,1429,45151,28617,43328,45555
965,53699,35001,39349,40549,80349
966,4935,22066,70519,12576,48822
967,35208,20814,6034,73422,8957
968,54763,51747,15492,92431,45475
969,44590,54787,97961,83506,87265
970,98954,50298,48433,15061,84894
971,64215,4930,99267,2333,76051
972,2467,35057,27830,36666,48227
973,89601,86973,66296,36116,28930
974,46963,3039,80855,20447,92800
975,97681,17826,87106,72079,56620
976,78211,64257,18464,52616,89951
977,18753,19815,22467,57192,18568
978,40106,89898,10790,2466,59080
979,10908,84117,88471,56742,68752
980,49507,63441,7654,81324,78683
981,24681,21483,90314,69250,17298
982,63325,3381,8937,94316,36682
983,51208,98518,37337,28910,74669
984,92685,53849,14373,49423,15382
985,94667,40864,33173,89040,9241
986,36048,71747,84481,36830,58808
987,31832,77068,49249,70976,59761
988,440,31656,60340,2325,61369
989,98134,40174,34047,5375,40418
990,75124,90999,58517,93287,91620
991,53090,57844,18141,64026,78178
992,57710,89722,20677,98003,75756
21010,993,76992,10668,3023,29199
994,46415,22624,24749,2935,18414
86337,995,11207,87336,11869,23016
996,12350,3838,42202,75408,93803
997,54628,11137,77899,25981,97268
998,56850,71265,71288,86429,50546
999,7743,41626,69840,75251,21512
1000,70542,55745,49342,2427,4948
1001,8690,20875,48051,42962,8196
1002,7674,67134,64116,32281,19435
1003,78650,43080,7855,36396,33465
1004,77567,36856,15299,15213,24683
1005,41313,89641,36535,20353,86665
1006,79970,90564,81448,96257,74358
1007,8958,61914,67601,1955,61122
88497,1008,94036,95097,72514,20209
1009,70668,90339,95147,69704,54501
1010,66718,70377,77195,43213,85647
1011,20120,71965,43558,49851,64077
1012,67548,6053,67404,80691,70014
1013,90935,14881,27384,32696,97897
1014,10033,88119,40970,26406,21543
1015,49865,23404,8813,68764,96702
1016,36823,10867,34937,19800,36442
1017,22740,72546,18839,14787,4365
1018,70240,79228,6977,9907,40643
1019,4938,48560,74711,60229,2088
1020,86528,18724,49682,96492,79535
1021,27492,65756,64230,675,1237
1022,67783,54083,40392,47003,52374
1023,11523,34308,64773,90179,72486
1024,27320,32039,17271,2937,71521
1025,97564,24106,48987,74605,47595
17353,1026,83070,63677,66592,78573
1027,63644,84818,29643,72633,65058
1028,30750,7625,47253,20172,26419
1029,18063,75382,97025,31316,65340
1030,66321,57834,19100,26491,99261
1031,39480,31761,68920,10793,10361
1032,4206,4205,20574,42067,81231
1033,5683,13033,62992,27845,23272
1034,84388,61424,85530,1612,75004
1035,58325,67254,32930,45618,284
1036,61485,61915,49561,69625,54981
1037,83832,54807,46127,2479,94050
1038,42440,50573,47512,49097,8545
1039,97115,16527,94637,54325,50712
1040,482,74318,9706,72156,64574
1041,15589,23764,69702,5776,51897
1042,7000,83932,41565,24704,22034
1043,86424,89554,71492,52435,67382
1044,59086,52520,79940,6296,25785
26044,2801,1045,67072,2347,2188
1046,96814,16201,74944,33458,24505
1047,87573,12396,30645,38672,47165
1048,20566,72448,14909,14779,10474
1049,66699,29790,58261,74531,79293
1050,44021,47336,13926,15616,21407
1051,92330,22881,19088,34667,27960
1052,88830,3679,17773,42233,92688
1053,90573,55810,85714,14039,75259
1054,18980,65222,76390,17925,49004
1055,23047,36577,75200,52395,57061
1056,30687,48688,9352,60340,36777
1057,43159,28530,42744,17635,71395
1058,13365,87158,58333,40024,64607
1059,27073,25147,3266,93052,40046
1060,62365,92790,10363,95419,5297
1061,44288,23252,55631,87265,67665
1062,45743,26796,90387,50102,59719
1063,73681,36432,20335,18659,48426
1064,50168,9222,10782,42749,32047
1065,68120,29107,16104,25917,99373
1066,61187,16928,86928,91781,52909
1067,54017,72541,35235,22752,83802
1068,79230,19203,9548,71170,9620
1069,51793,45468,82360,4203,52883
1070,57333,41370,21555,92554,2204
1071,28770,55637,64977,66148,65993
1072,55362,99780,13368,64858,54636
1073,43528,13,92163,75988,80772
1074,22530,58445,48679,95732,88888
1075,5415,61806,87306,24801,85270
1076,24906,11970,61239,32134,20085
1077,61740,77340,86298,42811,38682
1078,10118,8393,85402,18947,88418
1079,92468,25301,13059,69336,26491
1080,48960,8316,25503,84357,1185
1081,61053,48309,91118,26424,64975
1082,8898,18274,33012,36274,65324
1083,14167,52786,61947,77702,57638
1084,81805,8826,9889,96980,69100
1085,47930,87064,53282,7908,80411
1086,51600,8552,79477,15061,15407
1087,4450,26258,6531,54985,20100
1088,73967,21490,71304,58808,37708
1089,82938,49117,81236,48100,71953
1090,98314,89724,12551,35043,88727
1091,79120,444,442,15311,99934
1092,85977,82314,13657,55079,57328
1093,91062,19165,3932,55572,43621
1094,84328,11698,61909,87214,19897
1095,65429,58137,58937,78345,53440
1096,42864,63948,36326,65737,34555
1097,76427,64822,73816,33831,86013
1098,81123,41412,28499,77873,90366
1099,20611,60675,57834,39741,67486
1100,15549,33081,36537,62305,61193
1101,16637,61411,40100,64815,87658
1102,17963,48697,33472,33315,5147
1103,41236,61899,88134,14237,75266
1104,19188,50276,79245,63300,45463
1105,28733,48065,41239,73993,93805
1106,60006,42619,41463,70424,55526
1107,87039,97163,55405,21626,16073
1108,55036,82645,27269,9918,18837
1109,78839,82048,90225,77972,48491
1110,57834,19100,26491,11996,16130
1111,41654,28117,99023,64895,14932
1112,30204,60996,80793,33422,26355
1113,92330,19088,34667,27960,84484
1114,51099,2463,97647,78150,84007
1115,3390,29357,74631,91872,77144
1116,73532,94617,4238,11695,67032
1117,52935,79519,11948,15926,11670
1118,44912,34977,81483,17788,36432
1119,17328,78512,36051,82554,88573
1120,48931,4773,77567,19098,34594
1121,45210,32053,1991,41659,23427
1122,61364,23853,10098,65248,24992
1123,32160,18438,75893,85094,8048
1124,81052,88606,96821,75154,44337
1125,71510,76473,77159,35615,35939
1126,57547,32868,16036,91701,31979
1127,90978,14074,9412,86368,62428
1128,18745,50142,43588,40050,46338
1129,31696,59767,98337,92514,15726
1130,80501,29699,45558,18585,93928
1131,91843,5874,64365,79094,96985
1132,2736,53614,98158,11593,4393
1133,99869,27647,20478,80977,2547
1134,43216,13308,27041,66554,58329
1135,77978,1466,50105,32369,99724
1136,52498,12670,12782,78709,99491
1137,78811,32285,42878,6837,42485
1138,58838,91102,62057,38844,61729
1139,4252,24803,17347,95661,9770
1140,9483,52521,13775,71013,55866
1141,54899,95702,41574,30298,43533
1142,15399,76945,31407,45080,9770
1143,82818,42254,34822,98359,19472
1144,89144,71047,408,61422,99694
1145,76161,9219,55422,71475,24726
1146,58665,16837,86841,64537,48369
1147,22171,60520,32154,21345,21902
1148,88830,88831,44042,61657,56019
1149,91299,78036,55416,15065,6480
1150,26564,41717,96932,11339,28872
1151,41888,47841,95873,26796,80351
1152,60558,27621,79380,96902,9638
1153,4151,50411,22258,88011,82758
1154,40267,77172,70,72624,45543
1155,95986,5514,4393,74370,98391
1156,20823,63550,85528,748,14676
1157,52471,29872,89577,65800,66672
1158,86213,92491,35506,53170,89734
1159,54405,2231,73330,5724,80997
1160,55819,35200,47300,13187,723
1161,8030,27647,83601,60721,10163
1162,28922,7569,18264,65287,30716
1163,89442,79594,63750,60281,58073
1164,68122,27420,98621,4548,61414
1165,67698,59915,87248,25707,86098
1166,72984,82272,90920,84048,44926
1167,11940,73059,87239,27006,53890
1168,71902,65851,40318,3990,10715
1169,62122,22810,72192,22468,45088
1170,55088,95024,67731,64618,33652
1171,84028,57336,59842,92527,43226
1172,657,73843,96249,89580,29429
1173,73116,28735,45773,69543,98113
1174,19874,37096,8026,40636,63978
1175,79638,79955,17837,70248,99728
1176,4391,88365,40278,42306,36845
1177,71581,3979,54293,89057,43971
1178,24872,70104,95869,63128,50332
1179,98242,73237,61873,25503,69114
1180,34874,82564,30714,42216,63944
1181,98391,79655,71941,88452,36756
1182,80794,41355,52755,61378,11100
1183,9063,22377,39419,45309,8175
1184,40817,44752,27141,24062,88633
1185,92589,31847,1080,52736,15882
1186,13825,59928,7453,96980,61119
1187,72826,90330,44070,46407,60340
1188,46885,99242,26518,87861,73408
1189,22828,10501,99996,53470,16104
1190,25572,50005,94454,49489,59582
1191,92694,3986,76999,66167,85809
1192,1193,44884,77746,74345,22974
1193,1192,36871,50411,66960,92144
1194,93798,25338,91188,87684,53650
1195,47742,59586,65169,50652,34874
1196,14735,99536,72968,64280,80571
1197,93795,79032,44549,36561,47361
1198,79578,9496,45053,54694,68085
1199,58875,36806,81063,58094,16520
1200,90758,10204,7683,44958,12340
1201,76197,42229,81500,80645,10816
1202,38516,74418,72868,34308,33889
1203,76399,70716,77404,93897,91639
1204,1741,28818,36031,65329,42781
1205,891,17370,75512,59027,6422
1206,68287,56130,58209,91641,31146
1207,14307,92173,31440,54667,61419
1208,40679,52589,69735,98810,75371
1209,43847,84771,41370,43291,68866
1210,86781,68406,25972,75466,35718
1211,26700,40649,91373,23923,65239
1212,48972,20795,36731,28802,52718
1213,62751,27781,11829,41831,54713
1214,92826,27308,48201,46799,4695
1215,16798,63724,58341,52577,97059
1216,15454,51711,18144,44871,98653
1217,84426,84823,9672,73352,29026
1218,76650,21188,76915,56731,10462
1219,78579,73040,49293,14129,23006
1220,54974,11278,47439,53018,57260
1221,68855,12397,40707,76375,73573
1222,58163,71398,82341,4412,77977
1223,47486,90859,39487,21879,86110
1224,84807,0,66663,66672,66671
1225,22384,71888,97060,11210,34621
1226,24095,13709,81543,17383,52971
1227,9196,87725,75070,88702,34916
1228,18398,99194,86321,35472,32092
1229,55483,31903,94148,76830,14709
1230,45715,30096,86641,42802,45533
1231,83513,22092,55222,48828,34874
1232,92484,25310,60978,42927,49356
1233,52138,89079,5710,39908,63951
1234,98464,88361,12483,16985,24463
1235,52672,27624,50448,13770,13609
1236,61740,87284,55150,89518,33144
1237,45050,50868,1021,92589,17649
1238,49404,58314,1829,47843,58779
1239,78904,62535,92709,42818,39358
1240,97871,19166,72936,94630,71052
1241,18585,35702,53564,27494,44326
1242,44623,59794,75891,16910,65906
1243,53197,49069,68041,40085,90583
1244,92902,76100,26948,86928,36639
1245,61371,13390,17423,11829,91507
15409,1246,60340,79165,41155,53767
1247,43291,18601,5272,57646,11928
1248,38949,41459,22746,79085,64651
1249,38974,31222,16484,73765,75338
1250,39905,45046,88124,35066,62564
1251,24155,63175,87407,92472,10361
1252,28655,11917,9287,18878,93493
1253,36860,24298,33641,639,20308
1254,34865,72431,11224,5913,3891
1255,11902,29003,28389,79932,62659
1256,62889,6919,376,24130,94971
1257,64275,8404,96488,68477,32062
1258,92438,2578,18217,65635,24466
1259,17375,70939,37243,18947,95045
1260,2188,71127,39425,99743,82360
1261,18885,14926,98993,16037,36899
1262,49888,77818,77815,51264,82664
1263,48512,50411,47881,22258,88011
1264,67258,73146,82131,62269,54331
1265,97204,87614,57948,52530,13137
1266,28775,60230,31351,41727,42631
1267,66725,27744,14214,40197,54504
1268,35295,61914,67601,47861,39056
1269,47974,66004,43532,85773,34148
1270,55263,25503,53414,66094,32952
1271,52395,99882,36978,90063,62514
1272,13665,13149,14952,87829,61454
1273,11740,1444,48705,30963,28187
1274,41463,40651,61344,57389,88998
1275,22516,76821,54529,46931,12447
1276,13004,98370,54836,26564,24483
1277,48002,10387,95788,44087,22507
1278,75257,57539,90456,33628,83259
1279,55906,43701,52350,41818,31560
1280,78427,7346,45790,14823,61683
1281,67056,87566,85248,31474,38780
1282,88010,12635,60538,58466,10319
1283,54131,62818,3293,83093,87633
1284,89619,103,77147,39132,96809
1285,84393,14734,32616,87696,38390
39819,1286,13101,95269,4247,36031
1287,75271,64965,85151,83019,57708
1288,568,79281,60664,52080,2889
1289,11804,87104,70956,77938,77462
1290,97594,13974,73774,64438,77554
1291,77893,59095,97154,15264,37146
1292,63731,28669,41120,61425,19987
1293,24614,9427,78894,2342,95687
1294,68933,96165,98900,40840,90186
1295,10424,97339,45241,58987,49437
1296,25785,94763,15492,92372,74345
1297,46636,36890,55057,11102,22193
1298,96527,10908,22746,90112,77627
1299,63706,89950,18081,49026,80339
1300,67488,28640,77001,66350,13655
1301,49372,68432,46476,1234,58213
1302,12462,99411,31130,1456,3677
1303,73204,85512,71076,23433,23359
1304,96436,28227,7820,98570,7542
1305,81509,8514,58984,60794,18571
1306,52951,25510,8354,18514,65399
1307,71624,92639,86645,92936,34974
1308,26525,7272,25461,91267,80260
1309,50786,50775,15085,87439,27551
1310,20449,52760,41916,42727,3598
1311,37699,6549,39142,78669,35655
1312,71821,5552,65889,98084,3722
1313,91206,19603,12473,17520,91383
1314,89548,54193,20399,46716,39813
36281,1315,7973,38238,2652,80485
1316,72313,89664,78345,41194,56568
1317,39246,85183,86,59115,98971
1318,35795,35776,96488,8404,68477
1319,15668,80904,13359,57061,80138
1320,21628,35581,40119,49082,66657
1321,82865,25644,63185,90924,85359
1322,42912,71941,97677,99015,84633
1323,35186,37136,45899,3598,43040
1324,67214,78343,98851,89192,36087
1325,26672,92732,97473,41514,6123
1326,15382,1267,31029,65926,85139
1327,95308,20652,20442,40151,42205
1328,5836,74218,27597,43143,77815
1329,92153,99106,4577,32043,218
1330,29273,23540,84857,33505,94663
1331,88207,41905,88113,36154,84355
1332,95936,48875,40982,71602,49135
1333,82597,18213,64401,56764,60026
1334,21327,34757,10957,20144,21626
1335,60937,58987,73816,4522,79296
1336,69147,9254,82809,99132,86089
1337,47678,4272,60406,84911,64505
1338,17730,8196,31957,83615,47467
1339,97289,5120,86555,3647,39604
1340,61146,31540,81253,95261,7211
1341,69112,96819,3650,22613,2876
